GSM,648,4,21002,10312,0,30.9219,-17.8203,3476,19,1,1458825803,1777348447,0
GSM,648,4,21002,13963,0,31.0347,-17.8324,2228,17,1,1458825804,1777952987,0
GSM,648,4,21004,10022,0,30.9717,-17.881,2176,25,1,1458825804,1778039713,0
GSM,648,4,21004,11203,0,31.0231,-17.8539,1921,21,1,1449878484,1777953052,0
GSM,648,4,21004,11862,0,30.9997,-17.889,2394,12,1,1458825805,1757910498,0
GSM,648,4,21004,10902,0,30.9961,-17.9043,3510,21,1,1458825804,1777434310,0
GSM,648,4,21005,10913,0,30.9675,-17.8943,5328,22,1,1458825805,1770012535,0
GSM,648,4,21004,12211,0,31.0226,-17.8525,1226,24,1,1455114233,1774413803,0
GSM,648,4,21004,12203,0,30.9692,-17.8861,2246,26,1,1458825805,1778039793,0
GSM,648,4,21004,14191,0,31.0227,-17.8451,2062,25,1,1458825805,1774413803,0
GSM,648,4,21008,13702,0,31.0501,-17.8214,1000,19,1,1458825807,1775619983,0
GSM,648,4,21008,10063,0,31.0185,-17.819,1000,11,1,1458825806,1773124058,0
GSM,648,4,21008,13703,0,31.0479,-17.822,1000,13,1,1458825807,1775619983,0
GSM,648,4,21008,13832,0,30.9828,-17.8087,3690,19,1,1458825807,1772779285,0
GSM,648,4,21008,12182,0,31.0391,-17.8174,1000,14,1,1458825807,1766900354,0
GSM,648,4,21008,12643,0,31.0322,-17.8003,1000,13,1,1458825807,1765255541,0
GSM,648,4,21008,13422,0,31.0465,-17.8132,1000,10,1,1458825807,1748149310,0
GSM,648,4,21008,14491,0,31.0431,-17.8138,1533,10,1,1458825807,1765255541,0
GSM,648,4,21001,10481,0,31.0622,-17.8268,2906,11,1,1458825802,1747288313,0
GSM,648,4,21001,10473,0,31.0489,-17.8217,1000,12,1,1458825802,1775619983,0
GSM,648,4,21001,10471,0,31.0461,-17.8236,3609,11,1,1458825802,1775619983,0
GSM,648,4,21001,10602,0,31.0494,-17.8479,1698,26,1,1458825802,1774413885,0
GSM,648,4,21001,14082,0,31.0554,-17.8402,1356,8,1,1458825803,1772779373,0
GSM,648,4,21001,14072,0,31.0528,-17.8402,1593,10,1,1458825803,1748330793,0
GSM,648,4,21001,10771,0,31.0481,-17.8256,1000,17,1,1458825802,1749535065,0
GSM,648,4,21001,14041,0,31.045,-17.8264,1000,6,1,1458825803,1754192676,0
GSM,648,4,21001,13901,0,31.047,-17.8339,1000,10,1,1458825803,1748330795,0
GSM,648,4,21001,14043,0,31.0319,-17.8282,2040,12,1,1458825803,1733209021,0
GSM,648,4,21002,12413,0,31.0318,-17.8345,1710,8,1,1458825803,1774413803,0
GSM,648,4,21002,11001,0,30.9585,-17.817,4758,16,1,1458825803,1753849582,0
GSM,648,4,21002,11911,0,30.9063,-17.8266,11268,15,1,1458825803,1777348420,0
GSM,648,4,21002,12353,0,30.941,-17.8294,2061,17,1,1458825803,1764305766,0
GSM,648,4,21002,10071,0,31.0186,-17.8227,3768,20,1,1458825803,1777952906,0
GSM,648,4,21003,14411,0,30.9032,-17.8269,2415,7,1,1458825804,1762493343,0
GSM,648,4,21003,13391,0,30.9342,-17.8397,5453,15,1,1458825804,1774413965,0
GSM,648,4,21003,14661,0,30.9407,-17.8481,3435,25,1,1458825804,1771477105,0
GSM,648,4,21004,10932,0,31.0217,-17.8546,1130,23,1,1452747597,1751607692,0
GSM,648,4,21005,10133,0,30.9251,-17.8345,6474,8,1,1454070645,1771477098,0
