FREQ,Frequency,REF_AREA,Reference Area,IND_DEMO,Demographics Indicator,AGE_GROUP,Age group,SEX,Sex (DESC),TIME_PERIOD,Observation,Observation Status,UNIT_MEASURE,Unit of Measure,SOURCE,Source
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2030,15206.922389695226,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2031,15820.362436009524,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2032,16282.703011607638,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2033,17496.64308078059,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2034,18531.476051124828,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2035,18918.22390535733,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2036,19327.897202289638,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2037,19920.661224265365,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2038,19613.315168875157,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2039,19168.08821412665,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2040,18946.84753350442,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2041,18556.55410972624,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2042,18180.581021978083,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2022,5286.994011976048,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2023,5859.085828343314,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2024,6212.735861610113,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2025,6623.539587491683,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2026,6986.437791084498,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2027,7319.186959414505,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2028,7317.152361942781,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2029,7413.148369926813,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2030,7740.16367265469,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2031,7991.343978709248,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2032,8160.400532268796,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2033,8667.385229540918,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2034,9057.103127079175,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2035,9122.025282767798,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2036,9208.958083832336,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2037,9392.441783100467,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2038,9175.294743845641,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2039,8897.109780439121,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2040,8741.185628742514,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2041,8534.766467065869,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2042,8349.803060545575,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2022,4653.391027154664,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2023,5150.674852420307,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2024,5488.6009838646205,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2025,5899.527941755215,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2026,6320.151751279024,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2027,6717.539708776073,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2028,6832.80417158599,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2029,7045.403069657616,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2030,7466.758717040536,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2031,7829.018457300276,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2032,8122.302479338843,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2033,8829.25785123967,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2034,9474.372924045652,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2035,9796.198622589533,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2036,10118.939118457301,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2037,10528.219441164896,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2038,10438.020425029516,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2039,10270.978433687525,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2040,10205.661904761904,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2041,10021.78764266037,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y50T54,50-54,F,Female,2042,9830.777961432506,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2022,6870.092873458411,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2023,6808.7017597049,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2024,7184.6453569432215,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2025,7709.568037827414,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2026,8462.263823713174,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2027,9080.16745611883,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2028,10080.472588195022,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2029,10733.927102561633,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2030,11512.371673155163,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2031,12262.516074552568,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2032,12962.618289781476,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2033,13094.510008839841,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2034,13415.74241043877,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2035,14160.149392377294,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2036,14776.012354316885,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2037,15246.214916426237,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2038,16441.675165232697,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2039,17473.031619051,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2040,17891.57617594974,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2041,18331.143465034187,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,_T,Total,2042,18942.995272938595,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2022,2657.1943213207423,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2023,2801.1953491359927,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2024,3143.2830988629794,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2025,3542.015802659472,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2026,3996.3697565362622,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2027,4317.98342647909,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2028,4795.882572107664,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2029,5092.9273463095005,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2030,5438.42744266718,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2031,5745.368022098028,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2032,6025.862915141003,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2033,6030.12834842937,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2034,6118.678743495856,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2035,6406.339564463287,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2036,6628.6539474529445,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2037,6777.94411254577,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2038,7214.212629279887,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2039,7551.0112417292985,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2040,7614.992741054795,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2041,7698.765850838311,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,M,Male,2042,7862.899723774651,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2022,4212.898552137669,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2023,4007.5064105689075,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2024,4041.3622580802416,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2025,4167.552235167942,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2026,4465.894067176912,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2027,4762.18402963974,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2028,5284.590016087359,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2029,5640.999756252133,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2030,6073.944230487983,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2031,6517.148052454541,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2032,6936.755374640472,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2033,7064.381660410471,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2034,7297.063666942914,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2035,7753.809827914006,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2036,8147.35840686394,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2037,8468.270803880467,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2038,9227.46253595281,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2039,9922.020377321698,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2040,10276.583434894945,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2041,10632.377614195875,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y55T59,55-59,F,Female,2042,11080.095549163945,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2022,6948.030637356392,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2023,7108.797700780795,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2024,7024.656853949309,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2025,6868.632456190206,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2026,6647.110586070177,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2027,6676.763068241789,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2028,6627.3501105563,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2029,7012.165040122329,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2030,7543.877017686302,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2031,8299.530032882718,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2032,8918.516975601835,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2033,9926.883159312034,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2034,10589.508700523687,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2035,11379.141322345364,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2036,12147.40883273116,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2037,12861.590013667303,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2038,13015.096560440601,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2039,13362.539563593553,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2040,14146.732622904234,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2041,14799.409702296376,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,_T,Total,2042,15297.784278812975,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2022,2744.699843705598,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2023,2721.3324097755044,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2024,2627.862674055129,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2025,2533.808752486502,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2026,2467.990480250071,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2027,2554.0605285592496,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2028,2701.664819551009,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2029,3045.166098323387,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2030,3443.386118215402,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2031,3894.961778914464,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2032,4212.758880363739,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_402,Hurungwe,POP_PROJ,Population projection,Y60T64,60-64,M,Male,2033,4693.15437624325,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
